ID,Track ID,song_title,artist,speechiness,key,acousticness,loudness,mode,energy,danceability,liveness,time_signature,tempo,language,weather,time_of_day
1104,7nnw5sB0vMjt6gz676cRxm,Eenaadina Mannu,S. P. Balasubrahmanyam,0.092,6.0,0.17,-7.71,1.0,0.22,0.9,0.098,4.0,134.989,Kannada,Clear,Night
1105,0icqxEVySqQAWOUcXxiEOz,Sharanu Bandhevu,B.K. Sumitra,0.02,2.0,0.604,-4.591,1.0,0.432,0.65,0.183,4.0,199.992,Kannada,Clear,Night
1106,1GS8HotkM2vYTiobtOqI4k,Adho Nodi,S. P. Balasubrahmanyam,0.0804,3.0,0.75,-2.558,0.0,0.83,0.17,0.3,4.0,134.871,Kannada,Stormy,Night
1107,7rM6xSo66vy3XhpmUUD6it,Kaamada Kesarinda,Archana Udupa,0.015,1.0,0.05,-12.035,1.0,0.033,0.95,0.1,4.0,200.024,Kannada,Clear,Night
1108,4hj7rwVZDvyjfVmyvHDxv2,Nee Janisidha Dhinavu,P.B. Sreenivas,0.0503,1.0,0.933,-3.525,1.0,0.953,0.48,0.766,4.0,112.002,Kannada,Clear,Evening
1109,5MunbwNYcuM5hME3bczlwm,Sharanam Virupaksha,S. Janaki,0.01,8.0,0.86,-4.144,1.0,0.943,0.66,0.3,4.0,149.84,Kannada,Sunny,Afternoon
1110,69S11SbE0tWsUFXqytXRmp,Kaamana Kaala,M.d Pallavi,0.06,8.0,0.703,-13.017,1.0,0.41,0.87,0.738,4.0,134.04,Kannada,Clear,Night
1111,2U6Mvp96RqM01dtZvALiFW,Manikyadantha Ninna Mosakke,P.B. Sreenivas|L.R. Eswari,0.002,1.0,0.295,-3.61,1.0,0.147,0.36,0.222,4.0,184.114,Kannada,Foggy,Night
1112,5l3T4HcgzLZFIzlqFd5Rtm,Anthintha Hennu,kalinga rao,0.02,1.0,0.277,-5.433,0.0,0.705,0.93,0.309,4.0,123.975,Kannada,Sunny,Evening
1113,4m98TyqTBgCzFydUEWXA5C,Bhoomiyu Helide,S. P. Balasubrahmanyam|P. Susheela,0.09,7.0,0.02,-12.826,1.0,0.825,0.33,0.0,4.0,143.921,Kannada,Cloudy,Night
1114,0302TklnbnY2MLc21iqOpP,Pammi Are O Pammi,Vani Jairam|S. P. Balasubrahmanyam,0.06,4.0,0.644,-5.238,0.0,0.579,0.25,0.049,4.0,188.032,Kannada,Clear,Night
1115,2BLAv4hXExhrOWBwrcryGB,Entha Jaane Nodayya,S. P. Balasubrahmanyam,0.0347,1.0,0.68,-8.052,1.0,0.43,0.59,0.2,4.0,129.996,Kannada,Clear,Night
1116,07ai8omaVHDrtWQ3asf6ZK,Aakasha,S. P. Balasubrahmanyam|K. S. Chithra,0.035,2.0,0.917,-10.619,0.0,0.203,0.32,0.187,4.0,126.987,Kannada,Rainy,Morning
1117,3af2Zjn2YYqTqddxdOWYzu,Dalitharu Baruvaru,Chintan Vikas|Janni,0.016,1.0,0.569,-7.978,1.0,0.873,0.99,0.319,4.0,145.941,Kannada,Sunny,Afternoon
1118,17zBhnAtCbzeaHm4j87D5v,Sampige Hoovalli,S. Janaki|S. P. Balasubrahmanyam,0.06,8.0,0.268,-10.5,1.0,0.049,0.16,0.592,4.0,146.023,Kannada,Foggy,Night
1119,1qmBvP7LaL9K43JslcdYag,Ali Sankulave,Ramya Vasista,0.065,10.0,0.41,-11.724,0.0,0.898,0.32,0.7,4.0,159.923,Kannada,Cloudy,Night
1120,7eItHgjX9Hk4Osf0WHLHP7,Santhoshavaagide Nanage,Ramesh,0.03,10.0,0.46,-9.215,0.0,0.182,0.39,0.7,4.0,139.927,Kannada,Foggy,Night
1121,6Ulkdhvj4YcPhXLVmy7Pg0,Helale Haadale,P. Susheela,0.0352,9.0,0.964,-13.791,1.0,0.757,0.15,0.432,4.0,166.002,Kannada,Clear,Night
1122,4GZrogYMtCFgoqG6H0kJ0R,Baalu Yembudu Moore,L.R. Eswari,0.08,10.0,0.14,-9.727,1.0,0.627,0.1,0.666,4.0,174.418,Kannada,Cloudy,Night
1123,7gCPc9NLKYwesDBNzUMju3,Ee Henna Roopa,K. S. Chithra|S. P. Balasubrahmanyam,0.06,10.0,0.04,-3.086,0.0,0.48,0.63,0.7,4.0,140.036,Kannada,Clear,Night
1124,66knNYIrNVXlzx9FDFFEbb,Thaware Hookere,P.B. Sreenivas|P. Susheela,0.0961,9.0,0.25,-10.197,1.0,0.119,0.78,0.1,4.0,179.994,Kannada,Clear,Night
1125,0KYcNlQbhxxKY8ul4mvH6i,Kaanadha Oorali,S. P. Balasubrahmanyam,0.0826,9.0,0.205,-6.841,1.0,0.77,0.75,0.246,4.0,112.044,Kannada,Sunny,Afternoon
1126,4HFK86n1fYjJsW7kNuOgPO,Ninna Hotthavalu,P. Susheela,0.01,0.0,0.98,-13.879,1.0,0.257,0.11,0.7,4.0,140.024,Kannada,Rainy,Morning
1127,36qxgYwfMrJwq88CIc83Ih,Nanjana Goodinda,S. P. Balasubrahmanyam|P.B. Sreenivas,0.0123,5.0,0.29,-13.193,0.0,0.202,0.07,0.947,4.0,181.983,Kannada,Foggy,Night
1128,5vbpoHx12ceuzShlveMKWv,Aadikeshavana,Dr. Balamurali Krishna,0.091,2.0,0.58,-3.304,1.0,0.937,0.96,0.9,4.0,159.933,Kannada,Sunny,Afternoon
1129,1yKrdB4Q1fSewNktNlNw78,Yee Shubhadinade Nanna Haaraike,P. Susheela,0.0471,11.0,0.335,-5.194,0.0,0.903,0.36,0.0,4.0,126.769,Kannada,Cloudy,Night
1130,2WFinw8dYN7JWjWl0isf8r,Ameddhyada Madike,Indoo Vishwanath,0.052,8.0,0.9,-13.131,1.0,0.258,0.5,0.4,4.0,125.041,Kannada,Rainy,Morning
1131,0zbRrLvLo71dob9MCdOmRN,Arerare Arerare,Vani Jairam|S. P. Balasubrahmanyam,0.091,2.0,0.188,-9.318,0.0,0.791,0.08,0.526,4.0,169.985,Kannada,Cloudy,Night
1132,2AEy4iHMcB4ebo5PpXL1gr,Ellinda Nee Bande,L.R. Eswari,0.0708,4.0,0.341,-8.967,0.0,0.876,0.04,0.745,4.0,201.978,Kannada,Cloudy,Night
1133,52NhnAs4uxSg3zdSup4Y6r,Thappida Thalagalu,S. P. Balasubrahmanyam,0.0191,11.0,0.75,-2.946,1.0,0.366,0.5,0.8,4.0,149.025,Kannada,Rainy,Morning
1134,7aaSrEFOT9AqneLVRLXpKf,Neeninddarenu Hattira,P. Susheela,0.0384,11.0,0.102,-9.615,1.0,0.206,0.62,0.923,4.0,163.858,Kannada,Clear,Night
1135,5gfXjD6tLdqCpbq2EJMhIN,Vaari Nota Nodi,Amirbai Karnataki,0.0854,2.0,0.13,-11.494,0.0,0.087,0.95,0.5,4.0,160.018,Kannada,Clear,Night
1136,3OR2K0Fxq8jEDa4dufbJK4,Nammadhe Naadella,S. P. Balasubrahmanyam,0.0079,5.0,0.67,-12.296,0.0,0.081,0.85,0.8,4.0,118.922,Kannada,Rainy,Night
1137,3mOycVuf7IVNPPpiWzpr3D,Ehakkobba Gandane,Indoo Vishwanath,0.0275,8.0,0.94,-5.29,1.0,0.32,0.13,0.1,4.0,160.056,Kannada,Rainy,Morning
1138,5OAONgNR0bRLl7ktsN43dh,Oogabhoga,Bellur Sisters,0.0426,2.0,0.025,-10.24,1.0,0.842,0.37,0.416,4.0,164.868,Kannada,Cloudy,Night
1139,1YmFsJT68jsJyFriBrdR17,Nannede Mathu,P. Susheela|S. P. Balasubrahmanyam,0.069,7.0,0.792,-2.331,0.0,0.747,0.63,0.57,4.0,139.024,Kannada,Sunny,Evening
1140,3i9sASCqUNIa1PGUuxX6QW,Mane Mandigella,K J Yesudas,0.055,9.0,0.66,-2.537,1.0,0.554,0.83,0.7,4.0,169.036,Kannada,Clear,Evening
1141,6KJStK7KXIyPvS2OzmJJ0B,Kolu Kolanna Kole,Sangeetha & Shylaja,0.0132,2.0,0.143,-5.905,1.0,0.461,0.04,0.178,4.0,136.018,Kannada,Clear,Night
1142,72r73AYtpYKyLmW505X7Tq,Sobagina Seremaneyaagihe Neenu,S. P. Balasubrahmanyam,0.0826,10.0,0.21,-10.177,0.0,0.741,0.94,0.4,4.0,147.978,Kannada,Sunny,Evening
1143,4TR7WiSx48wwEWV2eR0xIY,Nagalarade,S. Janaki,0.08,2.0,0.444,-10.589,1.0,0.658,0.75,0.785,4.0,194.056,Kannada,Cloudy,Evening
1144,4mGNaEOs78DS1nAgnUqtkX,Aralu Mallige,S. Janaki|B.K. Sumitra,0.0189,10.0,0.75,-8.951,1.0,0.214,0.79,0.2,4.0,111.992,Kannada,Rainy,Morning
1145,3TeR3usroi2ReLLll44TlT,Nagu Nee Nagu,Vani Jairam,0.0576,1.0,0.756,-8.567,1.0,0.325,0.49,0.041,4.0,175.041,Kannada,Rainy,Morning
1146,74tFYdNb9OhoO4X5Eh2iXU,Ellu Kaanenu Naanintha Hennanu,S. P. Balasubrahmanyam|K. S. Chithra,0.058,1.0,0.806,-5.724,1.0,0.437,0.3,0.273,4.0,109.982,Kannada,Clear,Night
1147,5XJnpmbJiTvVb4ox02SKaJ,Meenakshi Mane Meshtru,P. Jayachandran|K. S. Chithra,0.08,5.0,0.32,-8.904,0.0,0.032,0.25,0.1,4.0,196.082,Kannada,Foggy,Night
1148,5WreU74PFR2XqJhbxMFTIK,Harikatha,Dr. Rajkumar|P.B. Sreenivas,0.0997,10.0,0.121,-3.278,0.0,0.821,0.37,0.212,4.0,150.128,Kannada,Cloudy,Night
1149,4GPKIPqIgzD8fqeGvh0zL8,Premagana Thanda,S. Janaki,0.0031,8.0,0.44,-11.54,1.0,0.479,0.29,0.3,4.0,157.331,Kannada,Clear,Night
1150,2icNGaxou1cp9cfU4ncPj0,Shuddabrahma,P.B. Sreenivas,0.01,8.0,0.87,-11.671,1.0,0.138,0.05,0.0,4.0,120.098,Kannada,Rainy,Morning
1151,3cqQalcZxcGD82sbQTHfxF,Anuragada Ravi Udayisalu,Bangalore Latha,0.088,8.0,0.25,-9.289,0.0,0.341,0.79,0.2,4.0,116.127,Kannada,Clear,Night
1152,3ewMgLTRjGgxfnrm5pismE,Hodorella Hogali Doora,S. P. Balasubrahmanyam,0.0068,1.0,0.82,-4.626,1.0,0.348,0.11,0.4,4.0,202.012,Kannada,Rainy,Morning
1153,4IiVnU7N0wAQnabrxwsGLl,Ene Aagali,S. P. Balasubrahmanyam,0.038,0.0,0.677,-13.605,1.0,0.783,0.06,0.371,4.0,110.04,Kannada,Clear,Night
1154,2Djjho4U6vHxGpQblb0zAc,Alealeyali Vuliyulididhe,P.B. Sreenivas,0.088,8.0,0.63,-13.735,1.0,0.859,0.37,0.3,4.0,162.0,Kannada,Stormy,Night
1155,5qyuwoHoZjKjqlhcr9XcEy,Vaidehi Yenadalo,P.B. Sreenivas,0.024,8.0,0.177,-13.272,1.0,0.004,0.11,0.697,4.0,134.967,Kannada,Foggy,Night
1156,3UY593kJQn2bjBhUh3lOXU,Jigi Jigiyutha,L.R. Eswari|J.V. Raghavulu,0.03,11.0,0.5,-2.913,1.0,0.804,0.36,1.0,4.0,129.955,Kannada,Stormy,Night
1157,4u3frbVjqeifzLBDOzPfyL,Haadu Baa Kogile,Pithapuram Nageswara Rao,0.043,0.0,0.32,-7.317,0.0,0.21,0.19,0.1,4.0,107.063,Kannada,Foggy,Night
1158,5CSbVoCpxo1rX9y8DxQyBC,Maaya Malava,Dr. Balamurali Krishna,0.09,9.0,0.48,-5.325,0.0,0.294,0.26,0.4,4.0,190.108,Kannada,Foggy,Night
1159,2Ps7r4YmEFctK3iDRuer6E,Namma Pappa Putta Hejje,L.R. Eswari,0.01,8.0,0.098,-13.521,1.0,0.719,0.47,0.68,4.0,114.258,Kannada,Cloudy,Evening
1160,7HxceAgz95E32I4MVizNZS,Niluma Madhusoodana,P. Susheela,0.011,11.0,0.58,-2.359,0.0,0.894,0.05,0.3,4.0,125.911,Kannada,Stormy,Night
1161,57BGHlgi5LFc7T1TjrjseD,Taranga Preethiya,S. P. Balasubrahmanyam,0.0807,6.0,0.022,-12.495,0.0,0.252,0.93,0.769,4.0,139.82,Kannada,Clear,Night
1162,1k1L7V4D1vFh19o24y4kKO,Daari Kanda Bandavale,S. Janaki|K J Yesudas,0.0833,2.0,0.84,-6.887,1.0,0.056,0.97,1.0,4.0,136.144,Kannada,Rainy,Morning
1163,7u5Z4XJvEvN0qQM701mvy8,Anda Chandadali,S. Janaki,0.06,1.0,0.838,-8.834,1.0,0.225,1.0,0.556,4.0,119.972,Kannada,Rainy,Morning
1164,2VS7cVJeoheJ1qLvZzV45o,He Yenchini Maaraayre,S. Janaki,0.042,1.0,0.15,-9.618,1.0,0.451,0.93,0.6,4.0,126.004,Kannada,Clear,Night
1165,2feefp7keULzT02NVVabiF,Yava Thayiyu,Kasturi Shankar,0.08,8.0,0.367,-2.694,1.0,0.039,0.54,0.132,4.0,113.032,Kannada,Clear,Night
1166,33TxivjkhRdACUnjPvJ4tj,Thayi Deviyanu,kalinga rao,0.0632,2.0,0.81,-8.934,0.0,0.017,0.43,0.4,4.0,112.034,Kannada,Rainy,Morning
1167,4XNfS0D0XGIKQkEgkjAmE7,Rangee Sawaal Kelubaa,S. Janaki|S. P. Balasubrahmanyam,0.053,8.0,0.278,-8.08,1.0,0.013,0.16,0.872,4.0,159.998,Kannada,Foggy,Night
1168,2D0FxMd4MpWJqdmbJIwh3X,Kamali Kamali,Rajesh|B.R.Chaya,0.0089,2.0,0.18,-11.273,1.0,0.234,0.86,0.3,4.0,139.947,Kannada,Clear,Night
1169,1mRIgzYwGLeyNyZksPq0dv,Kivivarege Seledamba,P.B. Sreenivas,0.018,10.0,0.471,-13.203,0.0,0.609,0.72,0.736,4.0,136.103,Kannada,Cloudy,Evening
1170,1OnQNJ5Aub6QpySWqE0tSt,Ninne Elliyo Nale,S. Janaki|M.S. Raju,0.04,0.0,0.637,-6.191,1.0,0.206,0.79,0.587,4.0,113.946,Kannada,Rainy,Night
1171,040xqwhMHtKwBdC7CYz6Yu,Baa Illi Baaro,S. Janaki,0.1,5.0,0.854,-9.985,0.0,0.211,0.93,0.408,4.0,154.164,Kannada,Rainy,Morning
1172,2IGDP9bBUCIzRVaHlUmm9T,Shivanu Bhikshake Banda,Sangeetha & Shylaja,0.026,0.0,0.15,-6.93,1.0,0.844,0.98,0.3,4.0,133.99,Kannada,Sunny,Afternoon
1173,3srUMEKvq5bIWAsJPIcfAb,Kaniyān Paṭṭu - Astrologers' Song,Father|Sons,0.001,2.0,0.112,-3.885,1.0,0.557,0.88,0.266,4.0,126.99,Kannada,Cloudy,Evening
1174,6ELWdctrTMivG22F731DVT,Mohini Mohini,K. S. Chithra,0.068,10.0,0.354,-5.474,0.0,0.613,0.59,0.751,4.0,195.044,Kannada,Cloudy,Evening
1175,7kTUgC3VNdRwldhs3Bm7m2,Maa Thaayi Ganga Maayi,Mano|K. S. Chithra,0.0673,1.0,0.73,-3.667,1.0,0.232,0.25,0.6,4.0,123.946,Kannada,Rainy,Morning
1176,47xAahRgvsaiRDb7flmzM9,Thanjavooru,S. P. Balasubrahmanyam|Vani Jairam,0.062,5.0,0.568,-7.56,1.0,0.091,0.62,0.678,4.0,143.96,Kannada,Clear,Night
1177,74jngp9rLBRXhEDEpqOuOY,Priyaa Priyaa,S. P. Balasubrahmanyam|Vani Jairam,0.076,6.0,0.9,-3.811,0.0,0.282,1.0,0.3,4.0,136.151,Kannada,Rainy,Morning
1178,16omi3qYPewCxXrLsaCU74,Ninninda Neenendoo Hagalirulu,P.B. Sreenivas|S. Janaki,0.077,2.0,0.009,-12.905,1.0,0.059,0.76,0.911,4.0,140.085,Kannada,Clear,Night
1179,25Eq1FRZJTQEhcVsCzOTF0,Tribhuvana Janani,Kadri Gopalnath,0.01,1.0,0.28,-2.224,1.0,0.594,0.13,0.8,4.0,190.648,Kannada,Cloudy,Night
1180,4dnzyKO5FeKiXc5dwOI9ff,Yaava Gaalige,Narasimha Naik,0.0,0.0,0.85,-10.087,1.0,0.522,0.5,0.8,4.0,159.91,Kannada,Clear,Evening
1181,6kHvquU3dui1tQ0FCoYMVf,Baba Saheba,Hemanth,0.033,8.0,0.45,-8.198,1.0,0.035,0.46,0.1,4.0,179.901,Kannada,Foggy,Night
1182,2tYikdLgF9VusTl58ZKuaK,Acha Mallige Hoovu,P Leela,0.019,7.0,0.205,-5.875,1.0,0.221,1.0,0.488,4.0,121.809,Kannada,Clear,Night
1183,7HWv3gS2mtSQ0fUjobeJ9V,Hennagi,S. P. Balasubrahmanyam,0.029,7.0,0.85,-2.028,1.0,0.464,0.3,0.7,4.0,154.976,Kannada,Clear,Night
1184,75KAFx0NFmZ61ftAFuBcno,Ayigiri Nandini,Kadri Gopalnath,0.063,6.0,0.403,-5.469,0.0,0.272,0.46,0.852,4.0,126.531,Kannada,Foggy,Night
1185,3Rydrhfp5oL5HtRoiNwwNh,Nodu Nodu,P.B. Sreenivas,0.09,6.0,0.28,-10.367,1.0,0.342,0.55,0.0,4.0,179.789,Kannada,Clear,Night
1186,4qfFbTmfWYAr8vFBNYmBMx,Mohanane Sri Krishna,Ratnamala Prakash,0.08,1.0,0.103,-5.792,1.0,0.141,0.38,0.148,4.0,140.064,Kannada,Foggy,Night
1187,0YyVesHq8VSO3LREYwF3s6,Tharegala Thotadinda,S. Janaki,0.0634,4.0,0.7,-11.927,0.0,0.566,0.46,0.1,4.0,139.8,Kannada,Clear,Evening
1188,2EMNKevjoMav1oumnEfoew,Yendoo Illade Indu,S. P. Balasubrahmanyam,0.0034,8.0,0.536,-8.924,1.0,0.399,0.43,0.963,4.0,144.955,Kannada,Foggy,Night
1189,5lIJLFtUyqIfilje2JbikW,Mandaradi Midiyuthide,Chandrashekar Kadilaya,0.0976,10.0,0.68,-11.367,0.0,0.807,0.81,0.2,4.0,145.149,Kannada,Sunny,Evening
1190,6HwnqVY4ZpKtEe0exsQc7B,Shodasha Chaitrada Sundari Neenu,P.B. Sreenivas,0.0,1.0,0.159,-11.167,1.0,0.063,0.22,0.136,4.0,139.984,Kannada,Foggy,Night
1191,2GuiveJ74xijOkwUJkaE4U,Bangaaradi Karavu,Vani Jairam,0.065,0.0,0.2,-9.987,0.0,0.252,0.51,0.1,4.0,117.951,Kannada,Clear,Night
1192,2iirvp6RodVNFOrhzdujWk,Hare Rama Hare Krishna,L.R. Eswari|S. P. Balasubrahmanyam,0.0398,8.0,0.66,-3.634,1.0,0.849,0.45,0.9,4.0,160.138,Kannada,Stormy,Evening
1193,6iKoVDZm10kwaYnFTy4OOc,420 Mayapuradalli,S. P. Balasubrahmanyam,0.01,11.0,0.227,-8.284,1.0,0.409,0.57,0.628,4.0,164.823,Kannada,Clear,Night
1194,1Bc2kfP8638ZZxHWnfQRIC,Maathige Maathu,C Aswath,0.0018,1.0,0.45,-3.894,1.0,0.306,0.74,0.4,4.0,179.604,Kannada,Clear,Night
1195,0avScf7opuUlOjSRWgyfFz,Hendha Hendthi Baduku Jatakaa,S. P. Balasubrahmanyam,0.014,1.0,0.982,-4.628,1.0,0.251,0.6,0.227,4.0,130.006,Kannada,Rainy,Morning
1196,7DHtdX6C7h2a99hSGzAjpP,Shiva Mantravenage,Rathna Mala Prakash,0.05,2.0,0.4,-11.888,1.0,0.819,0.89,0.9,4.0,169.972,Kannada,Sunny,Afternoon
1197,2pTlc6TRoxOXfHmPkKcpsw,Goodalli Thaihakki,P. Susheela,0.075,5.0,0.73,-6.69,1.0,0.905,0.61,0.2,4.0,166.002,Kannada,Sunny,Afternoon
1198,42g8od5oNYGj0CvSwr0jTc,Gangeya Dharisidena,S. Janaki,0.02,6.0,0.64,-11.364,0.0,0.716,0.6,0.6,4.0,192.068,Kannada,Clear,Evening
1199,6SdWiV6yZ1pDdjMgRqIc9F,Sigadhanna,P.B. Sreenivas,0.0473,1.0,0.638,-3.426,1.0,0.323,0.26,0.831,4.0,184.725,Kannada,Rainy,Night
1200,2E0swUozNvLfo9wVmldpua,Ninagidu Nyayave,P.B. Sreenivas,0.05,5.0,0.78,-11.435,0.0,0.172,0.6,0.4,4.0,140.059,Kannada,Rainy,Morning
1201,4xNoLXznfAauUoWRCFHMvo,Idhu Thayiya Kanasu,S. P. Balasubrahmanyam|P. Susheela,0.003,1.0,0.972,-3.283,1.0,0.257,0.02,0.037,4.0,117.957,Kannada,Rainy,Morning
1202,2oDW4ZJNQK36rS9605JiI2,Mangana Moreya Mudi Moosangi,S. Janaki,0.01,7.0,0.73,-10.71,1.0,0.856,0.51,0.4,4.0,207.836,Kannada,Stormy,Evening
1203,2aQ1XsYUIKi97sDoY5MQoZ,Pony Tailu Nodu Nodu,L.R. Eswari|S. P. Balasubrahmanyam,0.0788,1.0,0.922,-7.536,1.0,0.503,0.82,0.664,4.0,115.044,Kannada,Clear,Evening
1204,2lfeTaWnYhgRoRTYUZU33D,Hrudayadalli Aase Moodi,Vani Jairam|S. P. Balasubrahmanyam,0.038,10.0,0.54,-4.497,0.0,0.613,0.36,1.0,4.0,118.03,Kannada,Clear,Night
1205,0mjhDOPof3lYIRDLWlaFX4,Love Yendare,Vani Jairam,0.0348,1.0,0.762,-8.172,1.0,0.453,0.98,0.8,4.0,205.787,Kannada,Clear,Night
1206,5Oec1JwBjJgaOkSYPqpGJo,Sada Kanna Munde,P.B. Sreenivas,0.0264,0.0,0.33,-8.011,1.0,0.397,0.7,0.8,4.0,160.191,Kannada,Clear,Night
1207,2o1MmRnCVXEH2cIjFOG9NU,Panchawādyam,Instrumental,0.06,1.0,0.83,-8.148,0.0,0.682,0.66,1.0,4.0,141.975,Kannada,Clear,Evening
1208,0hDLp0WcTPVOQfdogvo68J,Saavillada,Ramya Vasista,0.0314,2.0,0.184,-4.741,1.0,0.086,0.67,0.317,4.0,149.962,Kannada,Clear,Night
1209,135IMIpCCXjaMx9XXRdG4Q,Manasu Naviru,S. P. Balasubrahmanyam,0.1,0.0,0.472,-2.401,1.0,0.067,0.39,0.778,4.0,162.124,Kannada,Foggy,Night
1210,49Cpmt0QPChOsUxcdh9i0t,Thoogu Deepavidoo,P.B. Sreenivas,0.01,3.0,0.054,-3.051,1.0,0.24,0.04,0.188,4.0,136.143,Kannada,Foggy,Night
1211,3F4xH9AGW24L11nvBwWROy,Ashagana Mohana,S. Janaki,0.0245,10.0,0.83,-6.006,0.0,0.849,0.05,0.8,4.0,172.065,Kannada,Stormy,Night
1212,0pQVrJn0RZvW5cQeLziljf,Haarutha Doora Doora,P.B. Sreenivas|P. Susheela,0.0346,7.0,0.97,-10.709,0.0,0.631,0.3,0.0,4.0,208.096,Kannada,Clear,Night
1213,2W8E8ARs6yRFty6QDo1O7G,Love Endarenu,S. P. Balasubrahmanyam,0.06,10.0,0.593,-10.693,0.0,0.466,0.19,0.931,4.0,130.101,Kannada,Clear,Night
1214,4OnPDw3YXu5fNRM2BtHT7M,Maguvina Odaveya,Anuradha Bhat,0.0779,1.0,0.21,-9.726,1.0,0.292,0.81,0.8,4.0,209.94,Kannada,Clear,Night
1215,5mle2YJMRHbxQDXb06UivT,Suryana Kanthige,Kasturi Shankar|Dr. Rajkumar,0.02,1.0,0.205,-8.006,1.0,0.283,0.58,0.855,4.0,138.019,Kannada,Clear,Night
1216,7ndIxhFRe18Y9yRmjoKNUr,Ye Hudugi Ye Bedagi,P.B. Sreenivas|P. Susheela,0.036,11.0,0.7,-7.156,1.0,0.768,0.77,1.0,4.0,135.031,Kannada,Sunny,Afternoon
1217,62vrnUtNPRGq4pBNvzzFQZ,Namma Hosa,Manohar|Dwarakish|Manjula Gururaj|Usha Ganesh,0.0643,0.0,0.122,-13.283,1.0,0.163,0.76,0.853,4.0,188.053,Kannada,Clear,Night
1218,5UzscHcCJYCxChbAfK5hDO,Kareyuvenu,S. P. Sailaja,0.08,1.0,0.12,-3.335,1.0,0.327,0.88,0.3,4.0,116.971,Kannada,Clear,Night
1219,168hwp3CcOkKsy1gsJmTEP,Naa Ninna Dhyana,M. Balamuralikrishna,0.07,0.0,0.235,-2.628,0.0,0.243,0.8,0.138,4.0,212.004,Kannada,Clear,Night
1220,3hZT2Aq64TYA1sFJjXyeZs,Aakashava Yetthi Nilisi,Chintan Vikas|Rajguru Hoskote,0.07,1.0,0.72,-7.352,1.0,0.72,0.8,0.9,4.0,162.002,Kannada,Sunny,Afternoon
1221,1D7qdoDpX4esygu0s2KpCl,Putta Putta Hejje Ittu,S. Janaki,0.004,9.0,0.528,-8.774,1.0,0.567,0.45,0.029,4.0,130.826,Kannada,Clear,Evening
1222,7zDz1roDPQWbDGvX8eMjM9,Beda Beda Baagilu Haakabeda,Bangalore Latha|Pithapuram Nageswara Rao,0.0979,1.0,0.208,-7.416,1.0,0.892,0.77,0.459,4.0,160.026,Kannada,Sunny,Afternoon
1223,58SpbrCbT0CGQZmiKVnleL,Madhukara Vruththi,M. Balamuralikrishna|P Leela|P.B. Sreenivas,0.0573,7.0,0.49,-2.472,1.0,0.401,0.54,0.5,4.0,142.499,Kannada,Clear,Night
1224,3nZlI1Gi8XcLgaPBtbYjWC,Hoovu Endu Nambida Sathige,S. P. Balasubrahmanyam,0.0513,11.0,0.513,-12.586,0.0,0.498,0.99,0.03,4.0,145.188,Kannada,Clear,Night
1225,7rIB3Ahm3OXsBWBWDyEqI2,Haadale Pallavi,S. Janaki,0.043,10.0,0.95,-11.892,1.0,0.344,0.02,0.4,4.0,166.062,Kannada,Rainy,Morning
1226,5MUcuFtyYvndcr6kFIhIVK,Kunkuma Kottu,S. Janaki,0.03,10.0,0.43,-13.653,1.0,0.821,0.34,0.747,4.0,130.009,Kannada,Cloudy,Night
1227,3Wdz9qwzSyTzVpjqq3OYGw,Ye Mudyaa,S. Janaki,0.0063,1.0,0.893,-11.928,1.0,0.248,0.03,0.999,4.0,139.923,Kannada,Rainy,Morning
1228,6OKCIw1abcaPmzthtOWkTR,Hennina Mele,S. Janaki|P.B. Sreenivas,0.094,11.0,0.94,-2.661,1.0,0.418,0.68,0.5,4.0,149.317,Kannada,Clear,Night
1229,4qEHrnnOIs2Es0uPS0o61z,Nodu Nodu Kannare,B.K. Sumitra,0.079,10.0,0.63,-6.922,0.0,0.601,0.84,0.9,4.0,165.111,Kannada,Clear,Evening
1230,3vMm44L5B0nvwp7p2KSeJY,Nudimana Shivaguna,P.B. Sreenivas|P. Susheela,0.0559,8.0,0.93,-13.185,1.0,0.401,0.61,0.5,4.0,155.784,Kannada,Clear,Night
1231,3q53EZzUKyi6hOjC1V2qJ0,Madhura Maya,S. P. Balasubrahmanyam|K. S. Chithra,0.05,7.0,0.692,-8.073,1.0,0.1,0.11,0.779,4.0,160.986,Kannada,Rainy,Night
1232,7iMNUIeeI35NwZbE4kqVAI,Thayi Thande Ibbaru,S. Janaki|Vani Jairam,0.04,1.0,0.243,-10.001,1.0,0.599,0.67,0.203,4.0,129.992,Kannada,Cloudy,Evening
1233,0z0wNRr3I7nwNoQBcWLZCo,Nalle Ee Sanjege,S. P. Balasubrahmanyam|Manjula Gururaj|K. S. Chithra,0.044,1.0,0.885,-9.193,1.0,0.485,0.06,0.051,4.0,109.964,Kannada,Clear,Night
1234,299IntgMSjaUy7nOj1OyzP,Moodanada Ravi,Vani Jairam,0.05,6.0,0.08,-13.816,1.0,0.526,0.02,0.7,4.0,153.04,Kannada,Cloudy,Night
1235,2KbBrexVhThv9X6EYHytAH,Sangeetha Sahakaara,Dr. Balamurali Krishna,0.0244,1.0,0.464,-8.378,1.0,0.62,0.85,0.139,4.0,150.04,Kannada,Cloudy,Evening
1236,4ZvSE5V4DcqhouetQRrtNf,Maanavaro Neevu Daanavaro,K J Yesudas,0.01,6.0,0.78,-4.6,0.0,0.291,0.68,0.1,4.0,127.963,Kannada,Rainy,Morning
